link,text,date,no_of_likes,no_of_comments
https://twitter.com/TchaWicky/status/1815799980755451914#m,"Tanzanian President Samia Suluhu dismissed two senior government officials, including the foreign minister, in a mini-cabinet reshuffle.  I thought this reshuffle was just in Kenya. It's East Africa. #OCCUPYJKIA #OccupyEverywhere #OccupyCBD #RutoMustGo","Jul 23, 2024 · 5:23 PM UTC",0,0
https://twitter.com/MwangiG9/status/1815799389438259574#m,Gaitho and Nyakundi ve watered down the protests.  You were warned !  You will now be hunted individually and mowed down.  Murkomen  Githurai  Rebecca Miano  #OccupyJKIA,"Jul 23, 2024 · 5:21 PM UTC",0,0
https://twitter.com/gyanjahfyah/status/1815799362263638229#m,Wapi kama sio Kenya  #rutomustgo #occupyjkia,"Jul 23, 2024 · 5:21 PM UTC",1,0
https://twitter.com/eliadzy10/status/1815799073250910583#m,Kwani how many people have been ARRESTED from today's #Occupyjkia?,"Jul 23, 2024 · 5:20 PM UTC",1,0
https://twitter.com/FGaitho237/status/1815799041470464065#m,Kudos @NPSOfficial_KE for doing the right thing and releasing peaceful protestors in Kwale.   I hope the same courtesy is extended to all other stations countrywide.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 5:20 PM UTC",55,3
https://twitter.com/erycoyugi/status/1815798844980109798#m,"Typically a Nandi warrior traits @WilliamsRuto …….Imagine reducing the running office budget for the first wife , @MamaRachelRuto then awarding the side piece ( soipan tuya ) @HonTuya defense docket that cannot be audited 😂😂😂😂😂 in deed pochi ni ya biashara   #occupyJKIA #FreePropesa Duale simba pipeline #yafreeka #erycoyugi #","Jul 23, 2024 · 5:19 PM UTC",7,1
https://twitter.com/SmillHenrick/status/1815798683645939987#m,Done For the day. Thank you Kenyans. #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 5:18 PM UTC",1,0
https://twitter.com/SmillHenrick/status/1815798608534679806#m,"Kenya, a small peaceful country being turned into a battle field so they can continue to loot and promote their girlfriends to executive positions while they have wives.  #RutoMostGo #OccupyJKIA","Jul 23, 2024 · 5:18 PM UTC",1,0
https://twitter.com/HObara15/status/1815798048012001409#m,Rebecca Miano has declined the AG appointment.  It's either by design or William Ruto doesn't consult before making a move or decision.  #FreePropesa #OccupyJKIA,"Jul 23, 2024 · 5:16 PM UTC",2,0
https://twitter.com/EdmundMaina/status/1815797544686862789#m,As everyone crawls back to their dungeons so does the sun and Tomorrow it will shine brighter knowing that Yesterday it wasn't bright enough for everyone but Today It has another chance. Our parents built a future for us and our kids deserve better. Kitengela #OccupyJKIA,"Jul 23, 2024 · 5:14 PM UTC",0,0
https://twitter.com/masalangafu/status/1815797055819780312#m,"Join this group and get the most affordable rechargeable shavers, kitchenware , beauty products among others. Contact Insight Weavers via 0745301632.   https://chat.whatsapp.com/G8p70AK0bvR3gdJ8i5t6m2 #OccupyJKIA #ThikaRoad #TheKDF","Jul 23, 2024 · 5:12 PM UTC",0,0
https://twitter.com/TchaWicky/status/1815797032277188694#m,"While protests like #OccupyEverywhere and #OccupyJKIA were happening, 14 retired municipal employees sued Kisumu County for Sh18.5 million. They allege they haven't received their retirement dues since June 2007, despite budget allocations for this purpose.","Jul 23, 2024 · 5:12 PM UTC",0,0
https://twitter.com/Brazah_masole/status/1815796717368803761#m,"Free our people don't kill our people, we are asking for our rights, we are unarmed, we're exercising our constitutional rights. @Lawsocietyofkenye  #RutomustGo #OccupyJkia #Occupyeverywhere","Jul 23, 2024 · 5:10 PM UTC",0,0
https://twitter.com/sumbai_KE/status/1815796668362797458#m,Bodaboda sector is very critical to our economy. Their business line has been affected by the violent protests   The KDF Githurai Nyayo stadium #OccupyJKIA Nairobi CBD Rebecca Miano Happening now Soipan Tuya Duale Luos Stephen letoo Kasmuel Girlfriend Sakaja They will not believe,"Jul 23, 2024 · 5:10 PM UTC",3,0
https://twitter.com/m3ttoh/status/1815796489328922770#m,#OccupyJKIA kept planes in the air 😅,"Jul 23, 2024 · 5:09 PM UTC",0,0
https://twitter.com/angazanews/status/1815796310701707618#m,@ODPP_KE has called on members of the public who may have witnessed the shooting of Rex Maasai and other protestors to come forth and furnish @IPOA_KE with sufficient evidence.  Rachel Omamo #OccupyJKIA Girlfriend Resigned Mungiki KDF #Freepropesa Soipan Tuya,"Jul 23, 2024 · 5:09 PM UTC",0,0
https://twitter.com/Edwinn_Sifuna/status/1815796140383637579#m,"HAPPENING NOW! To hijack the protests, the lunatic, William Ruto has stipulated this move again. Be Vigilant! How can Defense ministry be led by Soipan Tuya? Totally inconceivable! Githurai The KDF Kasmuel Mcoure Duale Kitengela Pipeline NAIROBI CBD  #OccupyJKIA #RutoMustGo","Jul 23, 2024 · 5:08 PM UTC",2,2
https://twitter.com/chaimotonews/status/1815795243620368863#m,TSC (4) Principal Justifications for Refusing Transfer Approval for Teachers https://chaimoto.co.ke/four-main-reasons-why-tsc-will-reject-a-teachers-transfer-request/ The KDF Githurai Mungiki #OccupyJKIA BREAKING NEWS Alshabab Mirema HAPPENING NOW Nairobi CBD Stephen Letoo,"Jul 23, 2024 · 5:04 PM UTC",3,0
https://twitter.com/DavisThuranira/status/1815795011474067744#m,"All media stations reporting that #OccupyJKIA ""iligonga mwamba."" They say ""ilikua ndoto ya kupaa juu."" Hawa ndio walilipwa sasa 😀😀","Jul 23, 2024 · 5:04 PM UTC",0,0
https://twitter.com/yobra_malika/status/1815794772654670263#m,Nyinyi ni wezi ....#RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 5:03 PM UTC",0,0
https://twitter.com/FGaitho237/status/1815794177751343316#m,Kuna fala imetumana nisalimiwe inaitwa @Belive_Kinuthia . Anakuwanga na uhee tu mob for a grown ass man. But anyways thank you to all who’ve sent me such kind messages.   Wameshindwa battle of the wits na mimi and now they resort to mercenary tactics.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 5:00 PM UTC",111,31
https://twitter.com/angazanews/status/1815793649071878148#m,"Rebecca Miano whose name was omitted from the list sent to Parliament for vetting by President William Ruto , puts on a brave face as  word makes round that she may have been dropped.  Rachel Omamo #OccupyJKIA Girlfriend Resigned Mungiki KDF #Freepropesa Soipan Tuya","Jul 23, 2024 · 4:58 PM UTC",2,1
https://twitter.com/astralcmbas/status/1815792734084481035#m,"Kwa wenye anauliza, @citizentvkenya wanakuwanga nyumba ya @RailaOdinga . Akisema right, akisema left wanafuata. I think you know where baba is. Ukilinganisha na vile @WilliamsRuto alisema about reporting of media. Any question? #OccupyJKIA","Jul 23, 2024 · 4:54 PM UTC",2,2
https://twitter.com/NdunyuJJ/status/1815791853880685054#m,"Stephen Letoo of Citizen TV with another one 🤣🤣🤣🔥btw if approved, Tuya will join the ranks of Rachel Omamo & Monica Juma as head of the Ministry, which The KDF operate under. Meanwhile, Rebecca Miano keeps 'em guessing   Nairobi CBD I Mirema I Githurai I #OccupyJKIA","Jul 23, 2024 · 4:51 PM UTC",17,0
https://twitter.com/WairobiVS/status/1815791122607702142#m,Another reason why hiyo requirement D- na 32 teeth should be scrapped.   Jkia #occupyjkia pipeline teargas outering the kdf #occupycbd mirema kahawa githurai roysambu live bullets demonstrations,"Jul 23, 2024 · 4:48 PM UTC",6,0
https://twitter.com/254Ge/status/1815790756675649602#m,Weightloss & Belly fat solution. Very effective with no side effects at all. Whatsapp +254792639948 for countrywide delivery  TheKDF RESIGNED Mirema #OccupyJKIA JoeBiden Githurai Kamala PresidentRuto  GenZ SoipanTuya Netanyahu Diani Duale #RutoMustGo,"Jul 23, 2024 · 4:47 PM UTC",0,0
https://twitter.com/WairobiVS/status/1815790006981849179#m,Hii ni ile scene ya Frank Underworld na Zoe Barnes. #OCCUPYJKIA,"Jul 23, 2024 · 4:44 PM UTC",0,0
https://twitter.com/Qrcode254/status/1815789490335580371#m,Few minutes ago at Zimmerman #OccupyEverywhere #OccupyKenya #occupyjkia,"Jul 23, 2024 · 4:42 PM UTC",4,0
https://twitter.com/WairobiVS/status/1815789446484132099#m,“Majamaa wamekam”~ kumbe ni DM ilikam sisi tunadhani ni mbaru. JKIA #occupyjkia CBD mirema,"Jul 23, 2024 · 4:41 PM UTC",0,1
https://twitter.com/Kiendi_/status/1815789384568103380#m,Wakamba pale mlolongo wakisikia hawawezi ingia Airport 😂😂😂#OccupyJKIA,"Jul 23, 2024 · 4:41 PM UTC",1,0
https://twitter.com/MuseOwn/status/1815788677114589405#m,Live from Roysambu  #occupyjkia #maandamano #rapist #BREAKING_NEWS #roysambu,"Jul 23, 2024 · 4:38 PM UTC",1,0
https://twitter.com/benmiguel3457/status/1815788471866323276#m,#OccupyJKIA BREAKING NEWS FRANCIS GAITHO IS INCITING AND ENCOURAGING DESPERATE GEN ZS TO PROTEST,"Jul 23, 2024 · 4:38 PM UTC",0,0
https://twitter.com/marl_lon/status/1815787798164632075#m,Why is the Kenya Government not denying this JKIA takeover..they are just quiet and saying the protests are illegal…who do we have as leaders surely😡it’s sad #occupyjkia,"Jul 23, 2024 · 4:35 PM UTC",2,0
https://twitter.com/benmiguel3457/status/1815787712672133408#m,"#OccupyJKIA By the way we're judging yet we've not given him time those behind protest know very well that he'll work ,transform Kenya that's why they don't give him time","Jul 23, 2024 · 4:35 PM UTC",0,0
https://twitter.com/WairobiVS/status/1815787189088993733#m,Reducing unnecessary expenditure is on top of our Agenda.   #occupyjkia jkia outering road the kdf and police protesters #occupyCBD Kahawa Githurai is Bleeding,"Jul 23, 2024 · 4:32 PM UTC",1,0
https://twitter.com/JosephHSC/status/1815786885295337843#m,This girls complained that @crazy_kennar used to fuck them like Nonesence 😅 Kwani what did they expect. #occupyJKIA,"Jul 23, 2024 · 4:31 PM UTC",2,0
https://twitter.com/benmiguel3457/status/1815786578486194448#m,BREAKING NEWS  #OccupyJKIA  the most powerful president  ever we can tell by looking at the challenges and huddles he has overcome the BBI presidency from moi & Kenyatta family & deep state the government had no foreign reserve no money left when he took over floods n protest,"Jul 23, 2024 · 4:30 PM UTC",0,0
https://twitter.com/FGaitho237/status/1815785877601243243#m,Yenyewe nime-make it. Yaani GoK propagandists are even faking my tweets?   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 4:27 PM UTC",116,19
https://twitter.com/Yatich_Dy/status/1815785704779116869#m,"They're using live rounds in Kitengela, Zimmerman and Githuria once again, @NPSOfficial_KE mnajifanya hamskii.. #RutoMustGo #OccupyJKIA","Jul 23, 2024 · 4:27 PM UTC",3,0
https://twitter.com/fmfixafrica/status/1815785442890969163#m,https://fmfix.co.ke/rebecca-miano-withdraws-from-cabinet-nomination-president-ruto-announces-reshuffle/ #rebeccamiano #occupyjkia #RutoMustGo #fmfixafrica,"Jul 23, 2024 · 4:25 PM UTC",0,0
https://twitter.com/walker4962/status/1815785266033947021#m,Am now convinced THE KDF is on our side #KDF #occupyJKIA,"Jul 23, 2024 · 4:25 PM UTC",4,0
https://twitter.com/Yatich_Dy/status/1815784545838416232#m,Let me assume ni engagements Sins anasaka.. #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 4:22 PM UTC",0,0
https://twitter.com/254First/status/1815783910917149164#m,.@kdfinfo - The power of the people is more powerful than the people in power. Protect the sovereignty of the people first. #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 4:19 PM UTC",1,0
https://twitter.com/254Ge/status/1815783503801495699#m,"Improve your Bedroom performance Naturally with Multimaca.helps boost libido,stamina and Sperm count💦Whatsapp +254792639948 for countrywide delivery  TheKDF RESIGNED Mirema #OccupyJKIA JoeBiden Githurai Kamala PresidentRuto  GenZ SoipanTuya Netanyahu Diani Duale #RutoMustGo","Jul 23, 2024 · 4:18 PM UTC",0,0
https://twitter.com/MutuaNkunja/status/1815783005069488586#m,Bwana you people did not #OccupyJKIA,"Jul 23, 2024 · 4:16 PM UTC",0,0
https://twitter.com/iDedan_/status/1815782863746330998#m,Ruto owns AMACO insurance company.   Ona sasa bado wanazidi kupora even amidst accountability demo's. #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 4:15 PM UTC",1,0
https://twitter.com/NyamburaNguma/status/1815782642064744506#m,#occupyjkia 🙌🏽🤣,"Jul 23, 2024 · 4:14 PM UTC",0,0
https://twitter.com/lelekoiten/status/1815781862175895631#m,Danstan Omari apewe AG #OccupyJKIA,"Jul 23, 2024 · 4:11 PM UTC",3,1
https://twitter.com/kevwebs_ke/status/1815781147672023134#m,Ford Foundation should use these images against Ruto who accused them of funding antigovernment protests. The KDF Rachel Omamo Rebecca Miano Mirema #OccupyJKIA,"Jul 23, 2024 · 4:08 PM UTC",132,6
https://twitter.com/OtienoFx/status/1815781051156910287#m,"@elonmusk keeping quiet while no Media house in Kenya has aired today's demonstration as it was on the ground ,where is your free starlink Internet we need to broadcast live here on X ,to keep the world updated. #occupyJKIA #omamo #Genz","Jul 23, 2024 · 4:08 PM UTC",2,0
https://twitter.com/Yatich_Dy/status/1815780948673245488#m,Eden Duale juu amepewa Ministry of Environment and Forestry anadhani ameingia mitini!. #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 4:08 PM UTC",0,0
https://twitter.com/FGaitho237/status/1815780629285380179#m,"Frame 1: Goons filling up their boda bodas at Shell Survey.   Frame 2: Goons filling up their boda bodas at Shell Mountain View, Waiyaki Way.   Who is financing anarchy now? Who is behind the looting and destruction of property?   #OccupyJKIA #RutoMustGo","Jul 23, 2024 · 4:06 PM UTC",207,24
https://twitter.com/WairobiVS/status/1815780080259416458#m,Let’s give Aden Duale that post (CS ENVIRONMENT & CLIMATE CHANGE ). If he manages to turn North Eastern green we consider him for President in 2032.  Jkia #OccupyJkia Outering Road TajMall kitengela #OccupyCBD MPs Cabinet Nominees ODM,"Jul 23, 2024 · 4:04 PM UTC",0,0
https://twitter.com/SmillHenrick/status/1815779609989845334#m,"""They killed Dedan Kimathi did resistance stop?"" Kinuthia Ndungi explains why he resisted arrest from cops claiming he's more important alive than dead. See #OccupyJKIA #RutoMustGo","Jul 23, 2024 · 4:02 PM UTC",2,0
https://twitter.com/benmiguel3457/status/1815779161408975228#m,"BREAKING NEWS Ladies and gentlemen #OccupyJKIA Meet the most confused person in Kenya,do you remember he farted while speaking in space @citizentvkenya @FGaitho237 @bonifacemwangi @NationAfrica ,blood of our dead heroes are also in your hands, biggest inciterof mayhem","Jul 23, 2024 · 4:01 PM UTC",0,0
https://twitter.com/FGaitho237/status/1815778743270383618#m,Kwale protestors are still behind bars. Release peaceful protestors @NPSOfficial_KE .   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 3:59 PM UTC",1665,23
https://twitter.com/Yatich_Dy/status/1815778133787697630#m,"Mapema ndo best patriots, 25th is another day we show this Sugoi butcher we mean business.. #OccupyStateHouse #OccupyJKIA #RutoMustGo","Jul 23, 2024 · 3:56 PM UTC",7,0
https://twitter.com/benmiguel3457/status/1815778089487483277#m,BREAKING NEWS  #OccupyJKIA AKA KANONO IS HERE,"Jul 23, 2024 · 3:56 PM UTC",0,0
https://twitter.com/nisisikenya/status/1815778025004253391#m,Click the link and watch the FIRSTPOST youtube channel for Live Protest UPDATES😭😭💔💔 https://piped.video/live/Ko4Ret_9LKI?si=HBcuonim0ydn7cyL @kawive @LindaOchiel1 @Pawa254 @Maskani254 #OccupyJKIA #pipeline,"Jul 23, 2024 · 3:56 PM UTC",1,0
https://twitter.com/angazanews/status/1815777699526258962#m,Police fire live bullets in residential estate in Pipeline Nairobi. They are also seen using water canons to throw a pink substance in houses  Rebecca Miano Rachel Omamo Duale KDF RESIGNED #OccupyJKIA #FreePropesa Simba Mirema,"Jul 23, 2024 · 3:55 PM UTC",18,6
https://twitter.com/FGaitho237/status/1815777053393748165#m,Embu Governor @CecilyMbarire paid the Bodaboda chairman 450k to fund goons.   The goons are destroying Bodaboda chair’s club because chairman dished the chums and now they are baying for his blood.    Sio siri tena Embu kameanza kushika.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 3:52 PM UTC",422,26
https://twitter.com/Maurice42365681/status/1815776922032283854#m,#occupyJKIA,"Jul 23, 2024 · 3:52 PM UTC",0,0
https://twitter.com/odari_official/status/1815776815052628447#m,"Today was a success yani, I didn’t have to make it to #OccupyJKIA even #OccupyCBD.   Yani ilianzia doorstep.   They made sure people were confined to neighborhoods.  We were together as people of kenya with one message #RutoMustGo  Goons walikapitia 💪","Jul 23, 2024 · 3:51 PM UTC",4,0
https://twitter.com/254Ge/status/1815776547799962031#m,"Improve your Bedroom performance Naturally with Multimaca.helps boost libido,stamina and Sperm count💦Whatsapp +254792639948 for countrywide delivery  TheKDF RESIGNED Mirema #OccupyJKIA JoeBiden Githurai Kamala PresidentRuto  GenZ SoipanTuya Netanyahu Diani Duale #RutoMustGo","Jul 23, 2024 · 3:50 PM UTC",0,0
